27	9	1
27	10	1
27	15	1
27	17	1
27	19	1
27	20	1
27	25	1
27	28	1
27	30	1
27	31	1
27	33	1
27	34	1
27	35	1
27	36	1
27	50	1
27	53	1
27	56	1
27	57	1
27	59	1
27	60	1
27	61	1
27	63	1
28	2	1
28	3	1
28	4	1
28	9	1
28	10	1
28	15	1
28	17	1
28	21	1
28	22	1
28	23	1
28	24	1
28	25	1
28	27	1
28	30	1
28	31	1
28	33	1
28	34	1
28	35	1
28	36	1
28	42	1
28	46	1
28	54	1
28	56	1
28	57	1
28	58	1
28	59	1
28	60	1
28	61	1
28	62	1
28	63	1
29	0	1
29	1	1
29	2	1
29	3	1
29	10	1
29	15	1
29	17	1
29	25	1
29	30	1
29	31	1
29	32	1
29	36	1
29	44	1
29	51	1
29	56	1
29	60	1
29	62	1
30	2	1
30	3	1
30	4	1
30	9	1
30	10	1
30	17	1
30	25	1
30	31	1
30	32	1
30	33	1
30	36	1
30	49	1
30	56	1
30	60	1
31	2	1
31	3	1
31	9	1
31	10	1
31	17	1
31	25	1
31	30	1
31	32	1
31	33	1
31	36	1
31	49	1
31	56	1
31	60	1
32	2	1
32	3	1
32	4	1
32	9	1
32	10	1
32	11	1
32	15	1
32	17	1
32	25	1
32	30	1
32	31	1
32	33	1
32	36	1
32	50	1
32	56	1
32	60	1
32	61	1
32	63	1
33	2	1
33	3	1
33	4	1
33	10	1
33	11	1
33	16	1
33	19	1
33	25	1
33	30	1
33	31	1
33	32	1
33	36	1
33	50	1
33	56	1
33	60	1
33	61	1
33	63	1
34	3	1
34	4	1
34	10	1
34	16	1
34	17	1
34	19	1
34	23	1
34	25	1
34	30	1
34	31	1
34	33	1
34	35	1
34	36	1
34	50	1
34	53	1
34	56	1
34	60	1
34	63	1
35	3	1
35	4	1
35	5	1
35	10	1
35	15	1
35	17	1
35	19	1
35	23	1
35	30	1
35	31	1
35	33	1
35	36	1
35	43	1
35	50	1
35	53	1
35	54	1
35	57	1
35	60	1
35	63	1
36	3	1
36	4	1
36	10	1
36	17	1
36	21	1
36	22	1
36	23	1
36	25	1
36	28	1
36	30	1
36	31	1
36	33	1
36	34	1
36	35	1
36	42	1
36	43	1
36	53	1
36	54	1
36	57	1
36	58	1
36	59	1
36	60	1
36	62	1
36	63	1
37	3	1
37	6	1
37	10	1
37	17	1
37	21	1
37	23	1
37	25	1
37	31	1
37	32	1
37	34	1
37	35	1
37	36	1
37	42	1
37	43	1
37	54	1
37	57	1
37	58	1
37	59	1
37	60	1
37	62	1
37	63	1
38	0	1
38	2	1
38	5	1
38	6	1
38	7	1
38	8	1
38	9	1
38	11	1
38	12	1
38	15	1
38	16	1
38	19	1
38	24	1
38	29	1
38	31	1
38	32	1
38	34	1
38	35	1
38	36	1
38	42	1
38	44	1
38	46	1
38	47	1
38	48	1
38	49	1
38	56	1
38	57	1
38	59	1
38	61	1
39	1	1
39	4	1
39	13	1
39	15	1
39	19	1
39	21	1
39	25	1
39	30	1
39	31	1
39	32	1
39	34	1
39	35	1
39	36	1
39	37	1
39	41	1
39	49	1
39	53	1
39	58	1
39	59	1
39	60	1
39	62	1
40	0	1
40	1	1
40	7	1
40	8	1
40	11	1
40	14	1
40	15	1
40	16	1
40	26	1
40	30	1
40	31	1
40	33	1
40	34	1
40	38	1
40	42	1
40	48	1
40	49	1
40	56	1
40	60	1
41	6	1
41	12	1
41	15	1
41	35	1
41	36	1
41	43	1
41	49	1
41	53	1
41	56	1
41	59	1
42	0	1
42	3	1
42	15	1
42	31	1
42	44	1
42	49	1
42	57	1
42	60	1
42	62	1
42	63	1
43	41	1
43	59	1
44	15	1
44	34	1
44	42	1
44	46	1
44	48	1
44	49	1
44	56	1
44	60	1
45	10	1
45	15	1
45	19	1
45	43	1
45	49	1
45	52	1
45	53	1
45	56	1
45	58	1
45	62	1
46	15	1
46	49	1
46	55	1
46	56	1
46	61	1
47	15	1
47	16	1
47	48	1
47	49	1
47	56	1
48	15	1
48	16	1
48	19	1
48	49	1
48	56	1
48	57	1
48	58	1
49	15	1
49	16	1
49	19	1
49	48	1
49	50	1
49	54	1
49	56	1
49	57	1
49	58	1
49	61	1
50	15	1
50	16	1
50	17	1
50	19	1
50	47	1
50	49	1
50	54	1
50	56	1
50	57	1
50	58	1
50	61	1
51	8	1
51	10	1
51	16	1
51	17	1
51	19	1
51	49	1
51	50	1
51	52	1
51	54	1
51	56	1
51	57	1
51	58	1
51	61	1
52	10	1
52	16	1
52	17	1
52	19	1
52	54	1
52	56	1
52	57	1
52	58	1
52	61	1
53	10	1
53	17	1
53	19	1
53	20	1
53	52	1
53	54	1
53	56	1
53	58	1
53	59	1
53	61	1
54	10	1
54	17	1
54	19	1
54	20	1
54	49	1
54	52	1
54	56	1
54	58	1
54	59	1
54	61	1
55	11	1
55	15	1
55	49	1
55	56	1
55	57	1
55	60	1
55	61	1
56	8	1
56	15	1
56	19	1
56	34	1
56	48	1
56	49	1
56	54	1
56	57	1
56	60	1
56	61	1
56	63	1
57	16	1
57	47	1
57	48	1
57	49	1
57	54	1
57	56	1
57	58	1
57	63	1
58	10	1
58	17	1
58	19	1
58	52	1
58	54	1
58	56	1
58	57	1
58	59	1
58	61	1
58	62	1
58	63	1
59	10	1
59	17	1
59	54	1
59	56	1
59	58	1
59	61	1
59	62	1
59	63	1
60	45	1
60	46	1
60	47	1
60	48	1
60	54	1
60	55	1
60	56	1
60	63	1
61	8	1
61	45	1
61	46	1
61	47	1
61	48	1
61	54	1
61	56	1
61	58	1
61	60	1
61	62	1
61	63	1
62	8	1
62	45	1
62	46	1
62	54	1
62	56	1
62	57	1
62	58	1
62	59	1
62	63	1
63	8	1
63	25	1
63	34	1
63	45	1
63	46	1
63	48	1
63	54	1
63	60	1
63	62	1
